n_rows,n_cols,n_refs,solver,n_iter_max,n_iter_min,n_iter_sum,n_processors,n_coords,dt_init,dt_build_S,dt_build_rhs,dt_solve,t_cp_comm,t_if_comm,glob_b0,glob_b1,glob_b2,glob_b3
1,2,5,cg,118,118,236,2,2145,1446,377,153,7757,166,133,1,0,0,0
1,2,5,cg,118,118,236,2,2145,1384,372,184,9027,209,165,1,0,0,0
1,2,5,cg,118,118,236,2,2145,1372,403,198,8833,196,171,1,0,0,0
1,2,5,cg,118,118,236,2,2145,384,390,185,8609,187,157,1,0,0,0
1,2,5,cg,118,118,236,2,2145,1367,387,195,9170,159,170,1,0,0,0
1,2,5,cg,118,118,236,2,2145,384,94,42,3205,44,72,1,0,0,0
1,2,6,cg,239,239,478,2,8385,1434,395,170,24119,201,167,1,0,0,0
1,2,6,cg,239,239,478,2,8385,5151,1155,441,27014,265,208,1,0,0,0
1,2,6,cg,239,239,478,2,8385,5382,1131,397,26308,218,190,1,0,0,0
1,2,6,cg,239,239,478,2,8385,4325,914,335,25829,234,186,1,0,0,0
1,2,6,cg,239,239,478,2,8385,1436,386,188,24278,219,176,1,0,0,0
1,2,7,cg,488,488,976,2,33153,5691,1539,659,192489,742,500,1,0,0,0
1,2,7,cg,488,488,976,2,33153,13496,1649,632,192620,920,478,1,0,0,0
1,2,7,cg,488,488,976,2,33153,12514,1647,663,191911,1391,491,1,0,0,0
1,2,7,cg,488,488,976,2,33153,5534,1549,640,193522,834,501,1,0,0,0
1,2,7,cg,488,488,976,2,33153,12537,1600,632,195145,567,548,1,0,0,0
1,2,8,cg,997,997,1994,2,131841,29749,6195,2584,1611939,3189,1810,1,0,0,0
1,2,8,cg,997,997,1994,2,131841,29489,6482,2626,1619881,3499,1772,1,0,0,0
1,2,8,cg,997,997,1994,2,131841,29522,6217,2621,1620677,3822,1879,1,0,0,0
1,2,9,cg,2030,2030,4060,2,525825,90834,24672,10278,13567191,25764,22761,1,0,0,0
1,2,10,cg,4120,4120,8240,2,2100225,344944,96040,41045,129570320,240200,73559,1,0,0,0
1,4,1,cg,8,8,32,4,27,118,51,11,140,40,37,1,0,0,0
1,4,1,cg,8,8,32,4,27,55,36,5,73,25,15,1,0,0,0
1,4,1,cg,8,8,32,4,27,68,32,6,94,28,22,1,0,0,0
1,4,1,cg,8,8,32,4,27,124,52,8,149,48,40,1,0,0,0
1,4,1,cg,8,8,32,4,27,68,164,10,224,60,63,1,0,0,0
1,4,1,cg,8,8,32,4,27,121,48,9,142,41,41,1,0,0,0
1,4,1,cg,8,8,32,4,27,164,69,9,155,51,41,1,0,0,0
1,4,1,cg,8,8,32,4,27,168,142,15,148,52,37,1,0,0,0
1,4,1,cg,8,8,32,4,27,63,29,6,84,27,19,1,0,0,0
1,4,1,cg,8,8,32,4,27,93,32,5,105,28,30,1,0,0,0
1,4,1,cg,8,8,32,4,27,57,24,4,67,19,18,1,0,0,0
1,4,1,cg,8,8,32,4,27,89,34,6,109,29,29,1,0,0,0
1,4,1,cg,8,8,32,4,27,54,28,4,68,23,15,1,0,0,0
1,4,1,cg,8,8,32,4,27,68,31,5,86,27,19,1,0,0,0
1,4,1,cg,8,8,32,4,27,60,88,5,79,26,20,1,0,0,0
1,4,1,cg,8,8,32,4,27,57,27,6,78,21,21,1,0,0,0
1,4,1,cg,8,8,32,4,27,66,32,6,91,27,25,1,0,0,0
1,4,1,cg,8,8,32,4,27,54,28,4,78,25,21,1,0,0,0
1,4,1,cg,8,8,32,4,27,56,93,6,73,24,20,1,0,0,0
1,4,1,cg,8,8,32,4,27,67,33,4,87,31,16,1,0,0,0
1,4,1,cg,8,8,32,4,27,59,32,5,80,26,20,1,0,0,0
1,4,1,cg,8,8,32,4,27,80,94,7,94,31,24,1,0,0,0
1,4,1,cg,8,8,32,4,27,86,149,7,101,33,25,1,0,0,0
1,4,1,cg,8,8,32,4,27,153,120,17,279,81,63,1,0,0,0
1,4,1,cg,8,8,32,4,27,53,65,5,76,26,21,1,0,0,0
1,4,1,cg,8,8,32,4,27,90,80,9,132,43,28,1,0,0,0
1,4,1,cg,8,8,32,4,27,66,23,6,81,25,18,1,0,0,0
1,4,1,cg,8,8,32,4,27,63,41,5,68,22,19,1,0,0,0
1,4,1,cg,8,8,32,4,27,85,84,8,121,39,35,1,0,0,0
